Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
2415,"SHARADA CONVENT, SAWANGI AASOLA NO. 5",27091021601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",SAWANGI AASOLA,441110.0,"AT POST SAWANGI AASOLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sawangiaasola216@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Sawangi Aasola,Sawangi Aasola,Hingna
2416,"MODEL SCHOOL, TAKALGHAT NO. 6",27091021701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",TAKALGHAT,441122.0,"AT POST TAKALGHAT, TAH. HINGNA, DIST. NAGPUR - 441122",sch.takalghat217@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Takalghat,Takalghat,Hingna
2417,"Z.P. HIGH SCHOOL, WAGHADARA NO. 5",27091021801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",WAGHADARA,441110.0,"AT POST WAGHADARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.waghadara218@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Waghadara,Waghadara,Hingna
2418,"NATIONAL HIGH SCHOOL, CRPF CAMPUS NO. 6",27091021901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",CRPF CAMPUS,440019.0,"AT POST CRPF CAMPUS, TAH. HINGNA, DIST. NAGPUR - 440019",sch.crpfcampus219@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Crpf Campus,Crpf Campus,Hingna
2419,"MAHATMA GANDHI VIDYALAYA, MIDC HINGNA NO. 6",27091022001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",MIDC HINGNA,440028.0,"AT POST MIDC HINGNA, TAH. HINGNA, DIST. NAGPUR - 440028",sch.midchingna220@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Midc Hingna,Midc Hingna,Hingna
2420,"Z.P. PS, MONDHA NO. 5",27091022101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",MONDHA,441110.0,"AT POST MONDHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mondha221@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Mondha,Mondha,Hingna
2421,"Z.P. UPS, ISASANI NO. 5",27091022201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",ISASANI,441110.0,"AT POST ISASANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.isasani222@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Urban,Operational,Isasani,Isasani,Hingna
2422,"Z.P. PS (BOYS), DIGDOH NO. 5",27091022301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",DIGDOH,440016.0,"AT POST DIGDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.digdoh223@gmail.com,Local Body,Primary,Boys,1–5,Urban,Operational,Digdoh,Digdoh,Hingna
2423,"Z.P. PS (GIRLS), NILDOH NO. 5",27091022401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",NILDOH,440016.0,"AT POST NILDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.nildoh224@gmail.com,Local Body,Primary,Girls,1–5,Urban,Operational,Nildoh,Nildoh,Hingna
2424,"SARASWATI VIDYALAYA, ALAGONDHI NO. 5",27091022501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",ALAGONDHI,441110.0,"AT POST ALAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.alagondhi225@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Alagondhi,Alagondhi,Hingna
2425,"SHARADA CONVENT, AMGAON DEVALI NO. 5",27091022601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",AMGAON DEVALI,441110.0,"AT POST AMGAON DEVALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.amgaondevali226@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Amgaon Devali,Amgaon Devali,Hingna
2426,"MODEL SCHOOL, ASOLA NO. 5",27091022701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",ASOLA,441110.0,"AT POST ASOLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.asola227@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Asola,Asola,Hingna
2427,"Z.P. HIGH SCHOOL, BHANSI NO. 5",27091022801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BHANSI,441110.0,"AT POST BHANSI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.bhansi228@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Bhansi,Bhansi,Hingna
2428,"NATIONAL HIGH SCHOOL, BORGAON NO. 5",27091022901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BORGAON,441110.0,"AT POST BORGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.borgaon229@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Borgaon,Borgaon,Hingna
2429,"MAHATMA GANDHI VIDYALAYA, CHIKHALI NO. 5",27091023001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",CHIKHALI,441110.0,"AT POST CHIKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.chikhali230@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Chikhali,Chikhali,Hingna
2430,"Z.P. PS, DAHEGAON NO. 5",27091023101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",DAHEGAON,441122.0,"AT POST DAHEGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dahegaon231@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Dahegaon,Dahegaon,Hingna
2431,"Z.P. UPS, DANGARPUR NO. 5",27091023201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",DANGARPUR,441122.0,"AT POST DANGARPUR, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dangarpur232@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Dangarpur,Dangarpur,Hingna
2432,"Z.P. PS (BOYS), DHANOLI NO. 5",27091023301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",DHANOLI,441110.0,"AT POST DHANOLI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.dhanoli233@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Dhanoli,Dhanoli,Hingna
2433,"Z.P. PS (GIRLS), GODHANI NO. 5",27091023401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",GODHANI,441110.0,"AT POST GODHANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.godhani234@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Godhani,Godhani,Hingna
2434,"SARASWATI VIDYALAYA, KANDRI NO. 5",27091023501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",KANDRI,441122.0,"AT POST KANDRI, TAH. HINGNA, DIST. NAGPUR - 441122",sch.kandri235@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Kandri,Kandri,Hingna
2435,"SHARADA CONVENT, KHADAKI NO. 5",27091023601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",KHADAKI,441110.0,"AT POST KHADAKI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.khadaki236@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Khadaki,Khadaki,Hingna
2436,"MODEL SCHOOL, KINHI NO. 5",27091023701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",KINHI,441110.0,"AT POST KINHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kinhi237@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Kinhi,Kinhi,Hingna
2437,"Z.P. HIGH SCHOOL, KOLAR NO. 5",27091023801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",KOLAR,441110.0,"AT POST KOLAR, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kolar238@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Kolar,Kolar,Hingna
2438,"NATIONAL HIGH SCHOOL, LONARA NO. 5",27091023901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",LONARA,441110.0,"AT POST LONARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.lonara239@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Lonara,Lonara,Hingna
2439,"MAHATMA GANDHI VIDYALAYA, MAHURZARI NO. 5",27091024001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",MAHURZARI,441110.0,"AT POST MAHURZARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mahurzari240@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Mahurzari,Mahurzari,Hingna
2440,"Z.P. PS, MANGARUL NO. 5",27091024101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",MANGARUL,441110.0,"AT POST MANGARUL, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mangarul241@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Mangarul,Mangarul,Hingna
2441,"Z.P. UPS, NAGALWADI NO. 5",27091024201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",NAGALWADI,441110.0,"AT POST NAGALWADI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.nagalwadi242@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Nagalwadi,Nagalwadi,Hingna
2442,"Z.P. PS (BOYS), PACHGAON NO. 5",27091024301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",PACHGAON,441122.0,"AT POST PACHGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pachgaon243@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Pachgaon,Pachgaon,Hingna
2443,"Z.P. PS (GIRLS), PIPLA NO. 5",27091024401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",PIPLA,441122.0,"AT POST PIPLA, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pipla244@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Pipla,Pipla,Hingna
2444,"SARASWATI VIDYALAYA, SALAI DABHA NO. 5",27091024501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",SALAI DABHA,441110.0,"AT POST SALAI DABHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.salaidabha245@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Salai Dabha,Salai Dabha,Hingna
2445,"SHARADA CONVENT, SAMBA NO. 5",27091024601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",SAMBA,441110.0,"AT POST SAMBA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.samba246@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Samba,Samba,Hingna
2446,"MODEL SCHOOL, SITAGONDHI NO. 5",27091024701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",SITAGONDHI,441110.0,"AT POST SITAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sitagondhi247@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Sitagondhi,Sitagondhi,Hingna
2447,"Z.P. HIGH SCHOOL, SONKHAMB NO. 5",27091024801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",SONKHAMB,441110.0,"AT POST SONKHAMB, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sonkhamb248@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Sonkhamb,Sonkhamb,Hingna
2448,"NATIONAL HIGH SCHOOL, TURKMARI NO. 5",27091024901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",TURKMARI,441110.0,"AT POST TURKMARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.turkmari249@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Turkmari,Turkmari,Hingna
2449,"MAHATMA GANDHI VIDYALAYA, UKHALI NO. 5",27091025001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",UKHALI,441110.0,"AT POST UKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.ukhali250@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Ukhali,Ukhali,Hingna
2450,"Z.P. PS, VILAM NO. 5",27091025101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",VILAM,441122.0,"AT POST VILAM, TAH. HINGNA, DIST. NAGPUR - 441122",sch.vilam251@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Vilam,Vilam,Hingna
2451,"Z.P. UPS, YERLA NO. 5",27091025201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",YERLA,441110.0,"AT POST YERLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.yerla252@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Yerla,Yerla,Hingna
