Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1916,"Z.P. PS, MHASALA NO. 3",27090521701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",MHASALA,440026.0,"AT POST MHASALA, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.mhasala217@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Mhasala,Mhasala,Kamptee
1917,"Z.P. UPS, KAWTHA NO. 3",27090521801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",KAWTHA,440026.0,"AT POST KAWTHA, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.kawtha218@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Kawtha,Kawtha,Kamptee
1918,"Z.P. PS (BOYS), MAHALGAON NO. 4",27090521901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",MAHALGAON,441202.0,"AT POST MAHALGAON, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.mahalgaon219@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Mahalgaon,Mahalgaon,Kamptee
1919,"Z.P. PS (GIRLS), PAWANGAON NO. 4",27090522001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",PAWANGAON,441202.0,"AT POST PAWANGAON, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.pawangaon220@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Pawangaon,Pawangaon,Kamptee
1920,"SARASWATI VIDYALAYA, AVANDHI NO. 3",27090522101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",AVANDHI,441202.0,"AT POST AVANDHI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.avandhi221@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Avandhi,Avandhi,Kamptee
1921,"SHARADA CONVENT, ASOLI NO. 3",27090522201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",ASOLI,441202.0,"AT POST ASOLI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.asoli222@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Asoli,Asoli,Kamptee
1922,"MODEL SCHOOL, PARSAD NO. 3",27090522301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",PARSAD,441202.0,"AT POST PARSAD, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.parsad223@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Parsad,Parsad,Kamptee
1923,"Z.P. HIGH SCHOOL, KADHOLI NO. 3",27090522401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",KADHOLI,441202.0,"AT POST KADHOLI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.kadholi224@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Kadholi,Kadholi,Kamptee
1924,"Z.P. PS, SHIWNI NO. 3",27090522501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",SHIWNI,441202.0,"AT POST SHIWNI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.shiwni225@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Shiwni,Shiwni,Kamptee
1925,"Z.P. UPS, SONEGAON NO. 3",27090522601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",SONEGAON,441202.0,"AT POST SONEGAON, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.sonegaon226@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Sonegaon,Sonegaon,Kamptee
1926,"Z.P. PS (BOYS), TEMASANA NO. 4",27090522701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",TEMASANA,440035.0,"AT POST TEMASANA, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.temasana227@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Temasana,Temasana,Kamptee
1927,"Z.P. PS (GIRLS), BIDGAON NO. 5",27090522801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",BIDGAON,440035.0,"AT POST BIDGAON, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.bidgaon228@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Bidgaon,Bidgaon,Kamptee
1928,"SARASWATI VIDYALAYA, TARODI NO. 3",27090522901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",TARODI (BU),440035.0,"AT POST TARODI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.tarodi229@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Tarodi,Tarodi,Kamptee
1929,"SHARADA CONVENT, TARODI NO. 3",27090523001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",TARODI (KH),440035.0,"AT POST TARODI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.tarodi230@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Tarodi,Tarodi,Kamptee
1930,"MODEL SCHOOL, KAPSI NO. 3",27090523101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",KAPSI (BU),440035.0,"AT POST KAPSI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.kapsi231@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Kapsi,Kapsi,Kamptee
1931,"Z.P. HIGH SCHOOL, KAPSI NO. 3",27090523201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",KAPSI (KH),440035.0,"AT POST KAPSI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.kapsi232@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Kapsi,Kapsi,Kamptee
1932,"Z.P. PS, DIGHORI NO. 3",27090523301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",DIGHORI (BK),440035.0,"AT POST DIGHORI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.dighori233@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dighori,Dighori,Kamptee
1933,"Z.P. UPS, BHUGAON NO. 4",27090523401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",BHUGAON,441002.0,"AT POST BHUGAON, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.bhugaon234@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Bhugaon,Bhugaon,Kamptee
1934,"Z.P. PS (BOYS), WAREGAON NO. 3",27090523501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",WAREGAON,441002.0,"AT POST WAREGAON, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.waregaon235@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Waregaon,Waregaon,Kamptee
1935,"Z.P. PS (GIRLS), GUMTHALA NO. 3",27090523601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GUMTHALA,441002.0,"AT POST GUMTHALA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.gumthala236@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Gumthala,Gumthala,Kamptee
1936,"SARASWATI VIDYALAYA, GUMTHI NO. 3",27090523701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GUMTHI,441002.0,"AT POST GUMTHI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.gumthi237@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Gumthi,Gumthi,Kamptee
1937,"SHARADA CONVENT, GHORPAD NO. 3",27090523801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GHORPAD,441002.0,"AT POST GHORPAD, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.ghorpad238@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Ghorpad,Ghorpad,Kamptee
